,SK_ID_CURR,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,NAME_CONTRACT_TYPE,CODE_GENDER,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERC,AMT_CREDIT,AMT_ANNUITY,INCOME_CREDIT_PERC
691,100800,Widow,Lower secondary,n.a.,Cash loans,1,58,0,126000.0,0.1842,698517.0,23215.5,0.1804
692,100801,Single / not married,Secondary / secondary special,Core staff,Cash loans,1,26,0,112500.0,0.2362,223884.0,26568.0,0.5024
693,100802,Widow,Secondary / secondary special,Sales staff,Cash loans,1,52,0,76500.0,0.2477,499261.5,18949.5,0.1532
694,100803,Civil marriage,Higher education,Sales staff,Cash loans,1,32,0,135000.0,0.243,679500.0,32818.5,0.1987
695,100804,Married,Incomplete higher,Laborers,Cash loans,1,33,0,157500.0,0.2053,407727.0,32341.5,0.3862
696,100805,Married,Higher education,Managers,Cash loans,0,32,1,270000.0,0.10724,1098000.0,28962.0,0.2458
697,100806,Married,Higher education,Core staff,Cash loans,1,49,0,247500.0,0.1054,654498.0,26086.5,0.3782
698,100807,Married,Secondary / secondary special,Laborers,Cash loans,0,38,0,180000.0,0.1812,675000.0,32602.5,0.2666
699,100808,Married,Secondary / secondary special,n.a.,Cash loans,1,27,0,135000.0,0.2316,640080.0,31261.5,0.2109
700,100809,Civil marriage,Secondary / secondary special,Sales staff,Cash loans,1,51,0,112500.0,0.0907,95940.0,10201.5,1.173
701,100810,Married,Higher education,Managers,Revolving loans,0,34,0,540000.0,0.0833,900000.0,45000.0,0.6
702,100811,Married,Higher education,Managers,Cash loans,0,55,1,180000.0,0.2424,1649646.0,43645.5,0.10913
703,100812,Separated,Higher education,n.a.,Cash loans,1,37,0,270000.0,0.10474,274779.0,28287.0,0.9824
704,100813,Widow,Secondary / secondary special,n.a.,Cash loans,1,41,1,135000.0,0.162,635962.5,21865.5,0.2123
705,100814,Married,Secondary / secondary special,Core staff,Cash loans,1,59,0,126000.0,0.2197,942300.0,27679.5,0.1337
706,100815,Married,Higher education,n.a.,Cash loans,0,62,0,112500.0,0.11285,225000.0,12694.5,0.5
707,100816,Married,Secondary / secondary special,n.a.,Cash loans,1,61,0,157500.0,0.03143,88884.0,4950.0,1.771
708,100817,Single / not married,Secondary / secondary special,Laborers,Cash loans,1,52,1,67500.0,0.1442,364032.0,9733.5,0.1854
709,100818,Married,Secondary / secondary special,Managers,Cash loans,0,32,0,225000.0,0.2048,900000.0,46084.5,0.25
710,100819,Married,Secondary / secondary special,n.a.,Cash loans,1,57,1,279000.0,0.1598,1520253.0,44581.5,0.1835
711,100820,Civil marriage,Secondary / secondary special,Drivers,Cash loans,0,49,0,157500.0,0.1665,808650.0,26217.0,0.1948
712,100821,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,59,1,180000.0,0.2244,1468719.0,40387.5,0.12256
713,100822,Married,Higher education,n.a.,Cash loans,0,31,0,225000.0,0.2172,616923.0,48870.0,0.3647
714,100824,Married,Secondary / secondary special,Sales staff,Revolving loans,1,44,0,112500.0,0.12,270000.0,13500.0,0.4167
715,100825,Married,Secondary / secondary special,n.a.,Cash loans,1,58,0,225000.0,0.119,500211.0,26779.5,0.4497
716,100827,Single / not married,Higher education,Accountants,Cash loans,1,23,1,117000.0,0.152,225000.0,17775.0,0.52
717,100828,Married,Secondary / secondary special,n.a.,Cash loans,1,29,0,153000.0,0.313,450000.0,47880.0,0.34
718,100829,Married,Secondary / secondary special,n.a.,Cash loans,1,57,1,90000.0,0.1633,253737.0,14697.0,0.3547
719,100831,Married,Higher education,Laborers,Cash loans,1,28,0,67500.0,0.4944,497520.0,33376.5,0.1356
720,100832,Married,Secondary / secondary special,Core staff,Cash loans,1,41,0,90000.0,0.08093,131922.0,7285.5,0.682
721,100833,Civil marriage,Secondary / secondary special,Medicine staff,Cash loans,1,40,0,121500.0,0.1683,723996.0,20448.0,0.1678
722,100834,Married,Incomplete higher,n.a.,Cash loans,0,44,0,202500.0,0.1923,485640.0,38938.5,0.417
723,100835,Single / not married,Higher education,Laborers,Cash loans,0,53,0,337500.0,0.06128,267102.0,20686.5,1.264
724,100837,Married,Secondary / secondary special,Core staff,Revolving loans,1,27,0,45000.0,0.15,135000.0,6750.0,0.3333
725,100838,Married,Secondary / secondary special,Core staff,Cash loans,1,43,1,81000.0,0.1537,229500.0,12447.0,0.353
726,100839,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,45,1,180000.0,0.1631,824823.0,29353.5,0.2183
727,100840,Married,Secondary / secondary special,Core staff,Cash loans,0,40,0,135000.0,0.2255,450000.0,30442.5,0.3
728,100841,Civil marriage,Higher education,Core staff,Cash loans,1,23,1,225000.0,0.1382,835380.0,31086.0,0.2693
729,100842,Married,Secondary / secondary special,n.a.,Cash loans,0,31,0,247500.0,0.1866,1087474.5,46206.0,0.2275
730,100843,Married,Secondary / secondary special,Core staff,Cash loans,1,52,1,117000.0,0.2695,1078200.0,31522.5,0.1085
731,100844,Separated,Secondary / secondary special,Laborers,Cash loans,0,31,0,180000.0,0.193,942300.0,34749.0,0.191
732,100845,Separated,Secondary / secondary special,n.a.,Cash loans,0,27,0,67500.0,0.315,439074.0,21253.5,0.1537
733,100846,Widow,Secondary / secondary special,n.a.,Cash loans,1,64,1,58500.0,0.5044,888840.0,29506.5,0.0658
734,100847,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,34,0,112500.0,0.0831,90000.0,9351.0,1.25
735,100848,Married,Secondary / secondary special,High skill tech staff,Cash loans,0,40,0,157500.0,0.2166,531706.5,34110.0,0.2961
736,100849,Separated,Secondary / secondary special,Cooking staff,Cash loans,1,58,0,225000.0,0.1337,755190.0,30078.0,0.2979
737,100850,Married,Secondary / secondary special,n.a.,Cash loans,0,38,1,342000.0,0.05225,585000.0,17865.0,0.5845
738,100851,Married,Secondary / secondary special,Drivers,Revolving loans,0,48,0,67500.0,0.1333,180000.0,9000.0,0.375
739,100852,Married,Secondary / secondary special,Managers,Cash loans,0,54,0,157500.0,0.4036,1190340.0,63549.0,0.1323
740,100853,Married,Secondary / secondary special,Cooking staff,Cash loans,1,36,0,117000.0,0.1438,276277.5,16825.5,0.4236
741,100854,Civil marriage,Secondary / secondary special,Low-skill Laborers,Cash loans,0,34,1,202500.0,0.1923,485640.0,38938.5,0.417
742,100855,Married,Higher education,Drivers,Cash loans,0,46,1,270000.0,0.1456,770292.0,39330.0,0.3506
743,100856,Single / not married,Secondary / secondary special,High skill tech staff,Cash loans,1,46,0,112500.0,0.171,364896.0,19233.0,0.3083
744,100857,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,64,0,49500.0,0.3047,153504.0,15084.0,0.3225
745,100858,Married,Secondary / secondary special,Drivers,Cash loans,0,40,0,270000.0,0.2161,1467612.0,58333.5,0.184
746,100859,Married,Secondary / secondary special,Core staff,Cash loans,1,38,0,270000.0,0.1635,1225224.0,44140.5,0.2203
747,100860,Married,Secondary / secondary special,Low-skill Laborers,Cash loans,0,28,0,180000.0,0.3132,711747.0,56362.5,0.253
748,100861,Married,Secondary / secondary special,Private service staff,Cash loans,0,38,1,306000.0,0.2368,2085120.0,72477.0,0.1467
749,100862,Married,Secondary / secondary special,High skill tech staff,Cash loans,0,31,0,180000.0,0.284,957033.0,51120.0,0.1881
750,100863,Widow,Secondary / secondary special,n.a.,Cash loans,1,64,0,135000.0,0.1059,253737.0,14296.5,0.532
751,100864,Single / not married,Incomplete higher,High skill tech staff,Cash loans,1,25,0,135000.0,0.2053,573628.5,27724.5,0.2354
752,100865,Married,Higher education,Medicine staff,Cash loans,1,37,0,112500.0,0.2172,573628.5,24435.0,0.1962
753,100866,Separated,Higher education,HR staff,Cash loans,1,42,0,225000.0,0.1404,398016.0,31576.5,0.5654
754,100867,Widow,Higher education,n.a.,Cash loans,1,67,0,180000.0,0.1305,239850.0,23494.5,0.7505
755,100868,Separated,Secondary / secondary special,High skill tech staff,Cash loans,1,52,1,112500.0,0.2429,450000.0,27324.0,0.25
756,100869,Separated,Secondary / secondary special,High skill tech staff,Cash loans,1,45,1,90000.0,0.1666,242950.5,14994.0,0.3704
757,100870,Married,Secondary / secondary special,Core staff,Cash loans,1,51,0,90000.0,0.1278,203760.0,11506.5,0.4417
758,100871,Single / not married,Secondary / secondary special,Sales staff,Cash loans,0,21,0,90288.0,0.1841,405000.0,16623.0,0.2229
759,100873,Single / not married,Higher education,Accountants,Cash loans,1,54,0,360000.0,0.1213,1030500.0,43659.0,0.3494
760,100874,Married,Higher education,n.a.,Cash loans,1,59,0,225000.0,0.2659,582768.0,59845.5,0.386
761,100875,Married,Secondary / secondary special,Laborers,Cash loans,1,28,0,126000.0,0.213,260640.0,26838.0,0.4834
762,100876,Married,Higher education,High skill tech staff,Cash loans,1,36,0,139500.0,0.1709,317178.0,23845.5,0.4397
763,100877,Widow,Secondary / secondary special,Laborers,Cash loans,1,46,0,90000.0,0.1292,238896.0,11619.0,0.3767
764,100878,Married,Secondary / secondary special,Laborers,Cash loans,1,46,0,247500.0,0.1436,835380.0,35523.0,0.2964
765,100879,Married,Higher education,Sales staff,Cash loans,1,51,0,450000.0,0.1059,1323000.0,47650.5,0.34
766,100880,Married,Lower secondary,n.a.,Cash loans,1,62,1,67500.0,0.2203,143910.0,14872.5,0.469
767,100881,Single / not married,Secondary / secondary special,n.a.,Revolving loans,0,21,1,243000.0,0.03705,180000.0,9000.0,1.35
768,100882,Separated,Secondary / secondary special,n.a.,Cash loans,1,40,0,213750.0,0.1827,765000.0,39060.0,0.2793
769,100883,Married,Secondary / secondary special,Sales staff,Cash loans,1,24,1,112500.0,0.1042,117162.0,11718.0,0.9604
770,100884,Separated,Secondary / secondary special,High skill tech staff,Cash loans,1,30,0,157500.0,0.136,327024.0,21420.0,0.4817
771,100885,Single / not married,Secondary / secondary special,Medicine staff,Cash loans,1,33,1,157500.0,0.128,557770.5,20164.5,0.2825
772,100886,Single / not married,Higher education,n.a.,Cash loans,1,41,0,315000.0,0.09424,697500.0,29682.0,0.4517
773,100887,Widow,Secondary / secondary special,n.a.,Cash loans,1,67,0,67500.0,0.1362,157914.0,9193.5,0.4275
774,100888,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,51,1,135000.0,0.1959,900000.0,26446.5,0.15
775,100889,Married,Higher education,HR staff,Revolving loans,1,33,0,450000.0,0.095,855000.0,42750.0,0.5264
776,100890,Single / not married,Secondary / secondary special,Medicine staff,Cash loans,1,55,0,157500.0,0.1403,553806.0,22090.5,0.2844
777,100891,Married,Secondary / secondary special,n.a.,Cash loans,1,59,1,67500.0,0.3005,203760.0,20281.5,0.3313
778,100892,Married,Secondary / secondary special,n.a.,Cash loans,0,50,0,315000.0,0.0937,312682.5,29515.5,1.008
779,100893,Married,Higher education,Core staff,Cash loans,1,44,0,90000.0,0.761,701730.0,68490.0,0.1283
780,100894,Married,Higher education,Core staff,Cash loans,1,32,1,214650.0,0.1971,1442952.0,42318.0,0.1488
781,100895,Married,Higher education,High skill tech staff,Cash loans,1,43,1,135000.0,0.2664,675000.0,35964.0,0.2
782,100896,Married,Secondary / secondary special,Laborers,Cash loans,1,38,1,112500.0,0.3943,1006920.0,44352.0,0.11176
783,100897,Single / not married,Secondary / secondary special,n.a.,Cash loans,0,22,0,135000.0,0.2979,550980.0,40221.0,0.245
784,100898,Married,Secondary / secondary special,n.a.,Cash loans,1,61,0,112500.0,0.2717,497520.0,30568.5,0.2261
785,100899,Civil marriage,Secondary / secondary special,Sales staff,Cash loans,1,38,1,67500.0,0.1066,225000.0,7195.5,0.3
786,100900,Married,Higher education,n.a.,Cash loans,1,47,0,67500.0,0.1191,103855.5,8037.0,0.65
787,100901,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,42,0,81000.0,0.0936,76500.0,7582.5,1.059
788,100902,Widow,Secondary / secondary special,n.a.,Cash loans,1,59,0,117000.0,0.28,770292.0,32764.5,0.1519
789,100903,Married,Secondary / secondary special,Medicine staff,Cash loans,1,47,0,135000.0,0.1631,574785.0,22023.0,0.2349
790,100904,Married,Secondary / secondary special,Sales staff,Cash loans,1,48,0,45000.0,0.435,348264.0,19575.0,0.1293
791,100905,Single / not married,Secondary / secondary special,Core staff,Revolving loans,1,36,0,252000.0,0.0357,180000.0,9000.0,1.4
792,100906,Married,Secondary / secondary special,Laborers,Cash loans,1,41,1,337500.0,0.0709,814041.0,23931.0,0.4146
793,100907,Married,Secondary / secondary special,n.a.,Cash loans,1,44,1,81000.0,0.2961,490536.0,23989.5,0.1652
794,100908,Civil marriage,Secondary / secondary special,Cooking staff,Cash loans,1,48,0,225000.0,0.1254,781920.0,28215.0,0.2878
795,100909,Separated,Secondary / secondary special,n.a.,Cash loans,1,55,0,135000.0,0.1932,229500.0,26086.5,0.5884
796,100911,Single / not married,Higher education,Core staff,Revolving loans,0,23,1,360000.0,0.0375,270000.0,13500.0,1.333
797,100912,Married,Higher education,Waiters/barmen staff,Cash loans,0,28,0,225000.0,0.0723,254700.0,16276.5,0.8833
798,100914,Married,Higher education,Core staff,Cash loans,0,60,0,337500.0,0.07837,900000.0,26446.5,0.375
799,100915,Married,Secondary / secondary special,Managers,Cash loans,1,28,0,63000.0,0.294,284400.0,18513.0,0.2216
800,100916,Civil marriage,Higher education,Core staff,Cash loans,1,27,0,180000.0,0.1097,403330.5,19746.0,0.4463
801,100917,Married,Secondary / secondary special,Sales staff,Cash loans,1,41,0,108000.0,0.2803,760225.5,30280.5,0.1421
802,100919,Married,Secondary / secondary special,n.a.,Cash loans,1,63,1,48600.0,0.3313,229500.0,16101.0,0.2118
803,100920,Married,Secondary / secondary special,Drivers,Cash loans,0,37,0,112500.0,0.2175,832500.0,24471.0,0.1351
804,100921,Married,Secondary / secondary special,Medicine staff,Cash loans,1,46,1,112500.0,0.2156,675000.0,24246.0,0.1666
805,100922,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,59,0,90000.0,0.1858,238500.0,16726.5,0.3774
806,100923,Married,Secondary / secondary special,Cleaning staff,Cash loans,1,33,0,270000.0,0.1122,284256.0,30289.5,0.9497
807,100924,Married,Secondary / secondary special,Drivers,Cash loans,0,40,0,202500.0,0.2585,1317357.0,52375.5,0.1537
808,100925,Married,Secondary / secondary special,Core staff,Cash loans,1,32,1,99000.0,0.3806,1288350.0,37669.5,0.07684
809,100926,Separated,Secondary / secondary special,Laborers,Cash loans,1,41,1,90000.0,0.1786,364896.0,16069.5,0.2467
810,100927,Married,Secondary / secondary special,Sales staff,Cash loans,1,46,0,135000.0,0.4358,1350000.0,58828.5,0.1
811,100928,Married,Higher education,Accountants,Cash loans,0,39,0,112500.0,0.0855,95940.0,9616.5,1.173
812,100929,Married,Secondary / secondary special,Core staff,Cash loans,1,43,0,81000.0,0.3088,517500.0,25024.5,0.1565
813,100930,Married,Higher education,Laborers,Cash loans,1,40,0,135000.0,0.2688,607050.0,36279.0,0.2224
814,100932,Civil marriage,Secondary / secondary special,Laborers,Cash loans,1,49,0,202500.0,0.10205,675000.0,20668.5,0.3
815,100933,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,39,0,112500.0,0.08264,162000.0,9297.0,0.6943
816,100934,Civil marriage,Higher education,High skill tech staff,Revolving loans,1,31,0,135000.0,0.06665,180000.0,9000.0,0.75
817,100935,Married,Higher education,High skill tech staff,Cash loans,0,33,0,225000.0,0.12195,644427.0,27432.0,0.349
818,100936,Widow,Secondary / secondary special,n.a.,Cash loans,1,60,0,76500.0,0.2183,390960.0,16695.0,0.1957
819,100937,Married,Secondary / secondary special,Drivers,Cash loans,0,40,0,270000.0,0.08154,450000.0,22018.5,0.6
820,100938,Married,Secondary / secondary special,n.a.,Cash loans,0,63,1,112500.0,0.12384,178213.5,13932.0,0.6313
821,100939,Married,Higher education,Medicine staff,Cash loans,1,45,1,67500.0,0.2937,673875.0,19831.5,0.10016
822,100940,Married,Secondary / secondary special,Core staff,Cash loans,1,52,1,54000.0,0.1957,101880.0,10566.0,0.5303
823,100941,Married,Secondary / secondary special,n.a.,Cash loans,1,52,0,180000.0,0.1539,508495.5,27715.5,0.354
824,100942,Married,Higher education,Core staff,Cash loans,1,41,0,261000.0,0.09906,503676.0,25848.0,0.518
825,100943,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,44,1,135000.0,0.11096,189621.0,14980.5,0.712
826,100944,Married,Secondary / secondary special,Managers,Cash loans,0,32,1,189000.0,0.2372,1054935.0,44824.5,0.1792
827,100945,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,40,0,202500.0,0.1929,1210500.0,39046.5,0.1672
828,100946,Separated,Secondary / secondary special,n.a.,Cash loans,0,63,1,112500.0,0.233,808650.0,26217.0,0.1392
829,100947,Married,Secondary / secondary special,Core staff,Cash loans,0,26,0,153000.0,0.1357,380533.5,20772.0,0.402
830,100948,Married,Secondary / secondary special,n.a.,Cash loans,0,48,0,112500.0,0.1471,337500.0,16546.5,0.3333
831,100949,Single / not married,Secondary / secondary special,Laborers,Cash loans,1,37,0,315000.0,0.1401,657886.5,44140.5,0.4788
832,100950,Single / not married,Higher education,n.a.,Cash loans,1,30,1,157500.0,0.082,225000.0,12915.0,0.7
833,100951,Civil marriage,Secondary / secondary special,Low-skill Laborers,Cash loans,0,25,0,112500.0,0.1573,224136.0,17707.5,0.502
834,100954,Single / not married,Higher education,IT staff,Revolving loans,1,54,0,382500.0,0.0765,585000.0,29250.0,0.654
835,100955,Single / not married,Lower secondary,n.a.,Cash loans,1,61,0,112500.0,0.08936,101880.0,10053.0,1.1045
836,100956,Civil marriage,Secondary / secondary special,Core staff,Cash loans,1,46,0,157500.0,0.2091,587623.5,32940.0,0.268
837,100957,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,27,0,315000.0,0.1644,927571.5,51795.0,0.3396
838,100958,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,45,0,135000.0,0.1685,533668.5,22738.5,0.253
839,100959,Married,Higher education,n.a.,Cash loans,1,40,0,90000.0,0.1371,225000.0,12334.5,0.4
840,100960,Single / not married,Secondary / secondary special,Laborers,Cash loans,1,39,0,135000.0,0.1197,343800.0,16155.0,0.3926
841,100961,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,32,0,81000.0,0.1411,360000.0,11434.5,0.225
842,100962,Civil marriage,Secondary / secondary special,High skill tech staff,Cash loans,1,28,1,135000.0,0.1937,787131.0,26145.0,0.1715
843,100963,Married,Secondary / secondary special,n.a.,Cash loans,1,56,0,112500.0,0.2401,1002456.0,27009.0,0.11224
844,100964,Married,Higher education,n.a.,Cash loans,1,35,0,112500.0,0.1426,327024.0,16033.5,0.344
845,100966,Single / not married,Secondary / secondary special,Cooking staff,Cash loans,1,36,0,63000.0,0.07733,47970.0,4873.5,1.313
846,100967,Civil marriage,Secondary / secondary special,Drivers,Cash loans,0,50,0,283500.0,0.11896,1149210.0,33732.0,0.2467
847,100968,Married,Secondary / secondary special,Sales staff,Cash loans,1,30,0,90000.0,0.338,1035832.5,30415.5,0.0869
848,100969,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,23,0,216000.0,0.1809,485640.0,39069.0,0.4448
849,100971,Civil marriage,Secondary / secondary special,Accountants,Cash loans,1,30,1,180000.0,0.1874,948582.0,33736.5,0.1897
850,100972,Married,Secondary / secondary special,n.a.,Cash loans,1,48,0,202500.0,0.1832,1264428.0,37098.0,0.1602
851,100973,Married,Secondary / secondary special,Security staff,Cash loans,1,48,0,202500.0,0.1407,970380.0,28503.0,0.2087
852,100974,Widow,Higher education,n.a.,Cash loans,1,68,1,135000.0,0.1614,219042.0,21793.5,0.616
853,100975,Married,Secondary / secondary special,Accountants,Revolving loans,1,43,0,157500.0,0.0714,225000.0,11250.0,0.7
854,100976,Married,Secondary / secondary special,Sales staff,Cash loans,1,30,0,126000.0,0.2339,1008117.0,29475.0,0.125
855,100977,Married,Secondary / secondary special,n.a.,Cash loans,1,56,0,90000.0,0.2925,900000.0,26316.0,0.1
856,100978,Married,Secondary / secondary special,Sales staff,Cash loans,1,49,1,67500.0,0.319,508495.5,21541.5,0.1327
857,100979,Married,Secondary / secondary special,Sales staff,Revolving loans,1,49,0,157500.0,0.1428,450000.0,22500.0,0.35
858,100980,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,30,0,81000.0,0.10925,81000.0,8851.5,1.0
859,100981,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,58,1,67500.0,0.2041,312768.0,13774.5,0.2158
860,100985,Married,Secondary / secondary special,Drivers,Cash loans,0,47,0,225000.0,0.278,1574532.0,62572.5,0.143
861,100986,Married,Secondary / secondary special,Drivers,Cash loans,0,47,0,180000.0,0.1665,640080.0,29970.0,0.2812
862,100988,Single / not married,Higher education,High skill tech staff,Cash loans,0,23,0,180000.0,0.2157,1350000.0,38821.5,0.1333
863,100989,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,32,0,112500.0,0.1389,143910.0,15628.5,0.7817
864,100990,Married,Secondary / secondary special,Drivers,Cash loans,0,39,0,157500.0,0.1609,862560.0,25348.5,0.1826
865,100991,Civil marriage,Secondary / secondary special,Security staff,Cash loans,0,40,0,117000.0,0.1727,474048.0,20214.0,0.2468
866,100992,Married,Secondary / secondary special,Laborers,Cash loans,0,34,1,135000.0,0.09924,203760.0,13396.5,0.6626
867,100993,Married,Secondary / secondary special,Laborers,Cash loans,1,39,0,67500.0,0.3333,765000.0,22495.5,0.08826
868,100994,Single / not married,Secondary / secondary special,Laborers,Cash loans,1,54,1,112500.0,0.2612,888840.0,29376.0,0.1266
869,100995,Single / not married,Higher education,Cooking staff,Cash loans,1,54,1,157500.0,0.2087,450000.0,32877.0,0.35
870,100996,Married,Higher education,Sales staff,Cash loans,1,32,1,94500.0,0.2769,675000.0,26154.0,0.14
871,100999,Single / not married,Higher education,High skill tech staff,Cash loans,0,27,1,450000.0,0.1803,2125953.0,81108.0,0.2117
872,101000,Married,Secondary / secondary special,Core staff,Cash loans,0,31,0,157500.0,0.205,592560.0,32274.0,0.2659
873,101001,Married,Secondary / secondary special,Sales staff,Cash loans,1,33,1,157500.0,0.3137,1024740.0,49428.0,0.1537
874,101003,Married,Secondary / secondary special,Managers,Cash loans,0,39,0,247500.0,0.1735,407745.0,42943.5,0.607
875,101004,Married,Secondary / secondary special,Laborers,Cash loans,1,41,0,112500.0,0.753,1215000.0,84694.5,0.0926
876,101006,Single / not married,Secondary / secondary special,n.a.,Revolving loans,1,62,1,180000.0,0.15,540000.0,27000.0,0.3333
877,101007,Separated,Higher education,Private service staff,Cash loans,1,41,1,202500.0,0.2008,728460.0,40675.5,0.278
878,101009,Single / not married,Incomplete higher,Sales staff,Cash loans,1,38,0,90000.0,0.2798,239850.0,25186.5,0.3752
879,101010,Married,Secondary / secondary special,n.a.,Cash loans,1,30,1,67500.0,0.2634,381528.0,17784.0,0.1769
880,101011,Married,Secondary / secondary special,n.a.,Cash loans,1,53,0,112500.0,0.2339,900000.0,26316.0,0.125
881,101012,Married,Secondary / secondary special,Sales staff,Cash loans,1,47,1,112500.0,0.3428,755190.0,38556.0,0.1489
882,101013,Married,Higher education,Laborers,Cash loans,0,38,0,202500.0,0.12384,518562.0,25078.5,0.3906
883,101014,Married,Secondary / secondary special,Laborers,Cash loans,1,38,1,225000.0,0.1895,1002870.0,42619.5,0.2244
884,101015,Married,Secondary / secondary special,Sales staff,Cash loans,1,50,0,121500.0,0.3,755190.0,36459.0,0.1609
885,101016,Civil marriage,Secondary / secondary special,Managers,Cash loans,0,61,0,315000.0,0.1436,1546020.0,45202.5,0.2037
886,101017,Married,Secondary / secondary special,n.a.,Revolving loans,1,58,0,135000.0,0.05,135000.0,6750.0,1.0
887,101018,Married,Higher education,Managers,Cash loans,0,44,0,238500.0,0.1161,834048.0,27693.0,0.286
888,101019,Married,Secondary / secondary special,Medicine staff,Cash loans,1,58,0,382500.0,0.05502,720000.0,21051.0,0.5312
889,101022,Widow,Secondary / secondary special,n.a.,Cash loans,1,60,0,112500.0,0.2898,675000.0,32602.5,0.1666
890,101023,Married,Secondary / secondary special,Laborers,Cash loans,0,57,0,180000.0,0.1737,640080.0,31261.5,0.2812
891,101027,Married,Secondary / secondary special,Laborers,Cash loans,0,49,0,135000.0,0.1974,545040.0,26640.0,0.2477
892,101028,Married,Higher education,n.a.,Cash loans,1,37,0,112500.0,0.2316,886500.0,26050.5,0.127
893,101029,Married,Higher education,n.a.,Revolving loans,0,56,0,315000.0,0.1071,675000.0,33750.0,0.4666
894,101030,Married,Higher education,Core staff,Cash loans,1,43,0,67500.0,0.3918,900000.0,26446.5,0.075
895,101032,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,58,0,195750.0,0.1593,704844.0,31176.0,0.2778
896,101033,Widow,Secondary / secondary special,Sales staff,Cash loans,1,58,0,99000.0,0.3083,942300.0,30528.0,0.10504
897,101034,Married,Incomplete higher,Laborers,Cash loans,1,31,0,112500.0,0.4678,664299.0,52614.0,0.1693
898,101035,Separated,Secondary / secondary special,n.a.,Cash loans,1,59,1,67500.0,0.0948,90000.0,6399.0,0.75
899,101036,Single / not married,Secondary / secondary special,Security staff,Cash loans,0,30,0,225000.0,0.10754,474048.0,24201.0,0.4746
900,101037,Widow,Secondary / secondary special,n.a.,Cash loans,1,61,1,247500.0,0.1547,747000.0,38268.0,0.3313
901,101038,Married,Secondary / secondary special,Laborers,Cash loans,0,52,0,180000.0,0.1923,675000.0,34596.0,0.2666
902,101039,Married,Higher education,Accountants,Cash loans,1,46,0,315000.0,0.1769,1024740.0,55719.0,0.3074
903,101040,Married,Secondary / secondary special,n.a.,Cash loans,0,63,0,157500.0,0.1787,635962.5,28143.0,0.2477
904,101042,Married,Higher education,Sales staff,Cash loans,1,41,0,81000.0,0.2834,521280.0,22959.0,0.1554
905,101043,Widow,Secondary / secondary special,n.a.,Cash loans,1,55,0,94500.0,0.0643,74182.5,6075.0,1.273
906,101044,Married,Secondary / secondary special,Laborers,Cash loans,1,41,0,157500.0,0.2046,1097676.0,32224.5,0.1434
907,101045,Civil marriage,Secondary / secondary special,Low-skill Laborers,Revolving loans,1,43,1,67500.0,0.1333,180000.0,9000.0,0.375
908,101046,Married,Secondary / secondary special,Laborers,Revolving loans,1,43,0,112500.0,0.15,337500.0,16875.0,0.3333
909,101047,Single / not married,Higher education,Secretaries,Cash loans,1,37,0,94500.0,0.1464,284400.0,13833.0,0.3323
910,101048,Married,Secondary / secondary special,Managers,Cash loans,0,45,1,202500.0,0.1348,1029681.0,27292.5,0.1967
911,101049,Married,Secondary / secondary special,Drivers,Cash loans,0,29,0,99000.0,0.1262,104256.0,12501.0,0.9497
912,101050,Married,Secondary / secondary special,n.a.,Cash loans,1,53,0,157500.0,0.2208,1185282.0,34785.0,0.1329
913,101052,Single / not married,Higher education,Sales staff,Revolving loans,1,21,0,135000.0,0.06665,180000.0,9000.0,0.75
914,101053,Married,Secondary / secondary special,Sales staff,Cash loans,1,30,1,135000.0,0.12054,254700.0,16276.5,0.5303
915,101054,Married,Secondary / secondary special,n.a.,Cash loans,1,50,0,112500.0,0.1577,454500.0,17739.0,0.2476
916,101058,Married,Secondary / secondary special,n.a.,Cash loans,1,41,1,90000.0,0.294,900000.0,26446.5,0.1
917,101059,Married,Higher education,High skill tech staff,Cash loans,0,33,0,225000.0,0.207,454500.0,46570.5,0.495
918,101060,Married,Higher education,n.a.,Cash loans,0,38,1,270000.0,0.1674,1546020.0,45202.5,0.1747
919,101061,Married,Secondary / secondary special,Laborers,Cash loans,1,48,0,162000.0,0.0988,284400.0,16011.0,0.57
920,101062,Single / not married,Secondary / secondary special,High skill tech staff,Cash loans,1,41,0,135000.0,0.1614,206271.0,21789.0,0.6543
